Dose strength,Rain,Rain_Above_3,mean_12,Above_15_percent_mean_12h,Above_5_percent_mean_12h,slide_dose
0.0854,0.0,False,0.08795833333333332,False,False,False
0.0854,0.0,False,0.08795833333333332,False,False,False
0.089,0.0,False,0.08795833333333332,False,False,False
0.0882,0.0,False,0.08795833333333332,False,False,False
0.0906,0.0,False,0.08795833333333332,False,False,False
0.0862,0.0,False,0.08795833333333332,False,False,False
0.0898,0.0,False,0.08795833333333332,False,False,False
0.09,0.0,False,0.08795833333333332,False,False,False
0.0894,0.0,False,0.08795833333333332,False,False,False
0.0875,0.0,False,0.08934166666666667,False,False,False
0.0902,0.0,False,0.08934166666666667,False,False,False
0.0907,0.0,False,0.08934166666666667,False,False,False
0.0913,0.0,False,0.08934166666666667,False,False,False
0.0908,0.0,False,0.08934166666666667,False,False,False
0.0892,0.0,False,0.08934166666666667,False,False,False
0.0906,0.0,False,0.08934166666666667,False,False,False
0.0872,0.0,False,0.08934166666666667,False,False,False
0.0894,0.0,False,0.08934166666666667,False,False,False
0.0861,0.0,False,0.08934166666666667,False,False,False
0.0879,0.0,False,0.08934166666666667,False,False,False
0.0912,0.0,False,0.08934166666666667,False,False,False
0.0889,0.0,False,0.08780833333333334,False,False,False
0.0872,0.0,False,0.08780833333333334,False,False,False
0.0848,0.0,False,0.08780833333333334,False,False,False
0.0863,0.0,False,0.08780833333333334,False,False,False
0.0887,0.0,False,0.08780833333333334,False,False,False
0.0853,0.0,False,0.08780833333333334,False,False,False
0.0897,0.0,False,0.08780833333333334,False,False,False
0.0892,0.0,False,0.08780833333333334,False,False,False
0.0906,0.0,False,0.08780833333333334,False,False,False
0.0864,0.0,False,0.08780833333333334,False,False,False
0.0882,0.0,False,0.08780833333333334,False,False,False
0.0884,0.0,False,0.08780833333333334,False,False,False
0.0906,0.0,False,0.09086666666666667,False,False,False
0.0894,0.0,False,0.09086666666666667,False,False,False
0.0908,0.0,False,0.09086666666666667,False,False,False
0.0917,0.0,False,0.09086666666666667,False,False,False
0.0907,0.0,False,0.09086666666666667,False,False,False
0.0935,0.0,False,0.09086666666666667,False,False,False
0.0924,0.0,False,0.09086666666666667,False,False,False
0.0915,0.0,False,0.09086666666666667,False,False,False
0.0906,0.0,False,0.09086666666666667,False,False,False
0.0904,0.0,False,0.09086666666666667,False,False,False
0.0915,0.0,False,0.09086666666666667,False,False,False
0.0873,0.0,False,0.09086666666666667,False,False,False
0.0879,0.0,False,0.08749166666666668,False,False,False
0.0901,0.0,False,0.08749166666666668,False,False,False
0.0903,0.0,False,0.08749166666666668,False,False,False
0.0858,0.0,False,0.08749166666666668,False,False,False
0.0854,0.0,False,0.08749166666666668,False,False,False
0.0887,0.0,False,0.08749166666666668,False,False,False
0.0854,0.0,False,0.08749166666666668,False,False,False
0.0868,0.0,False,0.08749166666666668,False,False,False
0.0864,0.0,False,0.08749166666666668,False,False,False
0.0872,0.1,False,0.08749166666666668,False,False,False
0.0887,0.0,False,0.08749166666666668,False,False,False
0.0872,0.0,False,0.08749166666666668,False,False,False
0.0871,0.0,False,0.08856666666666667,False,False,False
0.0907,0.0,False,0.08856666666666667,False,False,False
0.0884,0.0,False,0.08856666666666667,False,False,False
0.0886,0.0,False,0.08856666666666667,False,False,False
0.0872,0.0,False,0.08856666666666667,False,False,False
0.0871,0.0,False,0.08856666666666667,False,False,False
0.0898,0.0,False,0.08856666666666667,False,False,False
0.0901,0.0,False,0.08856666666666667,False,False,False
0.0862,0.0,False,0.08856666666666667,False,False,False
0.0891,0.0,False,0.08856666666666667,False,False,False
0.089,0.0,False,0.08856666666666667,False,False,False
0.0895,0.0,False,0.08856666666666667,False,False,False
0.0905,0.1,False,0.08949166666666668,False,False,False
0.0875,0.0,False,0.08949166666666668,False,False,False
0.0909,0.0,False,0.08949166666666668,False,False,False
0.0883,0.0,False,0.08949166666666668,False,False,False
0.0883,0.0,False,0.08949166666666668,False,False,False
0.0888,0.0,False,0.08949166666666668,False,False,False
0.0903,0.0,False,0.08949166666666668,False,False,False
0.0889,0.0,False,0.08949166666666668,False,False,False
0.0902,0.0,False,0.08949166666666668,False,False,False
0.0911,0.0,False,0.08949166666666668,False,False,False
0.0911,0.1,False,0.08949166666666668,False,False,False
0.088,0.0,False,0.08949166666666668,False,False,False
0.0885,0.0,False,0.08900833333333334,False,False,False
0.0887,0.0,False,0.08900833333333334,False,False,False
0.0879,0.0,False,0.08900833333333334,False,False,False
0.0882,0.0,False,0.08900833333333334,False,False,False
0.0905,0.0,False,0.08900833333333334,False,False,False
0.0872,0.0,False,0.08900833333333334,False,False,False
0.0911,0.0,False,0.08900833333333334,False,False,False
0.0873,0.0,False,0.08900833333333334,False,False,False
0.087,0.0,False,0.08900833333333334,False,False,False
0.0923,0.0,False,0.08900833333333334,False,False,False
0.0903,0.0,False,0.08900833333333334,False,False,False
0.0891,0.0,False,0.08900833333333334,False,False,False
0.0874,0.0,False,0.08798333333333334,False,False,False
0.0923,0.0,False,0.08798333333333334,False,False,False
0.0866,0.0,False,0.08798333333333334,False,False,False
0.0872,0.0,False,0.08798333333333334,False,False,False
0.0876,0.0,False,0.08798333333333334,False,False,False
0.0897,0.0,False,0.08798333333333334,False,False,False
0.0903,0.0,False,0.08798333333333334,False,False,False
0.085,0.0,False,0.08798333333333334,False,False,False
0.0887,0.0,False,0.08798333333333334,False,False,False
0.0868,0.0,False,0.08798333333333334,False,False,False
0.0863,0.0,False,0.08798333333333334,False,False,False
0.0879,0.0,False,0.08798333333333334,False,False,False
0.0883,0.0,False,0.08862500000000001,False,False,False
0.0859,0.0,False,0.08862500000000001,False,False,False
0.0887,0.0,False,0.08862500000000001,False,False,False
0.0915,0.0,False,0.08862500000000001,False,False,False
0.0889,0.0,False,0.08862500000000001,False,False,False
0.0912,0.0,False,0.08862500000000001,False,False,False
0.0886,0.0,False,0.08862500000000001,False,False,False
0.0883,0.0,False,0.08862500000000001,False,False,False
0.0879,0.0,False,0.08862500000000001,False,False,False
0.086,0.0,False,0.08862500000000001,False,False,False
0.0907,0.0,False,0.08862500000000001,False,False,False
0.0875,0.0,False,0.08862500000000001,False,False,False
0.0903,0.0,False,0.08735833333333333,False,False,False
0.086,0.0,False,0.08735833333333333,False,False,False
0.0865,0.0,False,0.08735833333333333,False,False,False
0.0878,0.0,False,0.08735833333333333,False,False,False
0.0862,0.0,False,0.08735833333333333,False,False,False
0.0858,0.0,False,0.08735833333333333,False,False,False
0.0881,0.0,False,0.08735833333333333,False,False,False
0.0865,0.0,False,0.08735833333333333,False,False,False
0.0893,0.0,False,0.08735833333333333,False,False,False
0.0876,0.0,False,0.08735833333333333,False,False,False
0.0861,0.0,False,0.08735833333333333,False,False,False
0.0881,0.0,False,0.08735833333333333,False,False,False
0.0863,0.0,False,0.08636666666666666,False,False,False
0.0851,0.0,False,0.08636666666666666,False,False,False
0.0885,0.0,False,0.08636666666666666,False,False,False
0.0877,0.0,False,0.08636666666666666,False,False,False
0.0866,0.0,False,0.08636666666666666,False,False,False
0.0869,0.0,False,0.08636666666666666,False,False,False
0.0852,0.0,False,0.08636666666666666,False,False,False
0.0853,0.0,False,0.08636666666666666,False,False,False
0.0854,0.0,False,0.08636666666666666,False,False,False
0.0852,0.0,False,0.08636666666666666,False,False,False
0.089,0.0,False,0.08636666666666666,False,False,False
0.0852,0.0,False,0.08636666666666666,False,False,False
0.0864,0.0,False,0.087175,False,False,False
0.0827,0.0,False,0.087175,False,False,False
0.0864,0.0,False,0.087175,False,False,False
0.0882,0.0,False,0.087175,False,False,False
0.0875,0.0,False,0.087175,False,False,False
0.0838,0.0,False,0.087175,False,False,False
0.0875,0.0,False,0.087175,False,False,False
0.0873,0.0,False,0.087175,False,False,False
0.0853,0.0,False,0.087175,False,False,False
0.089,0.0,False,0.087175,False,False,False
0.0893,0.0,False,0.087175,False,False,False
0.0927,0.0,False,0.087175,False,True,False
0.0917,0.0,False,0.08735,False,False,False
0.0876,0.0,False,0.08735,False,False,False
0.0883,0.0,False,0.08735,False,False,False
0.0861,0.0,False,0.08735,False,False,False
0.0886,0.0,False,0.08735,False,False,False
0.084,0.0,False,0.08735,False,False,False
0.0858,0.0,False,0.08735,False,False,False
0.0866,0.0,False,0.08735,False,False,False
0.0871,0.0,False,0.08735,False,False,False
0.086,0.0,False,0.08735,False,False,False
0.0881,0.0,False,0.08735,False,False,False
0.0883,0.0,False,0.08735,False,False,False
0.0885,0.0,False,0.08734166666666666,False,False,False
0.0861,0.0,False,0.08734166666666666,False,False,False
0.0894,0.0,False,0.08734166666666666,False,False,False
0.0866,0.0,False,0.08734166666666666,False,False,False
0.0879,0.0,False,0.08734166666666666,False,False,False
0.0867,0.0,False,0.08734166666666666,False,False,False
0.0846,0.0,False,0.08734166666666666,False,False,False
0.0875,0.0,False,0.08734166666666666,False,False,False
0.0865,0.0,False,0.08734166666666666,False,False,False
0.0898,0.0,False,0.08734166666666666,False,False,False
0.0884,0.0,False,0.08734166666666666,False,False,False
0.0861,0.0,False,0.08734166666666666,False,False,False
0.0863,0.0,False,0.08710833333333333,False,False,False
0.0883,0.0,False,0.08710833333333333,False,False,False
0.0864,0.0,False,0.08710833333333333,False,False,False
0.0859,0.0,False,0.08710833333333333,False,False,False
0.0842,0.0,False,0.08710833333333333,False,False,False
0.0896,0.0,False,0.08710833333333333,False,False,False
0.0894,0.0,False,0.08710833333333333,False,False,False
0.0882,0.0,False,0.08710833333333333,False,False,False
0.0853,0.0,False,0.08710833333333333,False,False,False
0.09,0.0,False,0.08710833333333333,False,False,False
0.0852,0.0,False,0.08710833333333333,False,False,False
0.0865,0.0,False,0.08710833333333333,False,False,False
0.0882,0.0,False,0.08651666666666667,False,False,False
0.0855,0.0,False,0.08651666666666667,False,False,False
0.0878,0.1,False,0.08651666666666667,False,False,False
0.0853,0.1,False,0.08651666666666667,False,False,False
0.0875,0.1,False,0.08651666666666667,False,False,False
0.0876,0.0,False,0.08651666666666667,False,False,False
0.0858,0.0,False,0.08651666666666667,False,False,False
0.0859,0.0,False,0.08651666666666667,False,False,False
0.0871,0.0,False,0.08651666666666667,False,False,False
0.0848,0.0,False,0.08651666666666667,False,False,False
0.0845,0.0,False,0.08651666666666667,False,False,False
0.0882,0.0,False,0.08651666666666667,False,False,False
0.0873,0.0,False,0.08863333333333334,False,False,False
0.0894,0.0,False,0.08863333333333334,False,False,False
0.0902,0.0,False,0.08863333333333334,False,False,False
0.086,0.0,False,0.08863333333333334,False,False,False
0.0867,0.0,False,0.08863333333333334,False,False,False
0.0892,0.0,False,0.08863333333333334,False,False,False
0.0878,0.0,False,0.08863333333333334,False,False,False
0.0885,0.0,False,0.08863333333333334,False,False,False
0.0913,0.0,False,0.08863333333333334,False,False,False
0.0894,0.0,False,0.08863333333333334,False,False,False
0.087,0.0,False,0.08863333333333334,False,False,False
0.0908,0.1,False,0.08863333333333334,False,False,False
0.0887,0.0,False,0.08675833333333333,False,False,False
0.0871,0.0,False,0.08675833333333333,False,False,False
0.0889,0.0,False,0.08675833333333333,False,False,False
0.089,0.0,False,0.08675833333333333,False,False,False
0.0858,0.0,False,0.08675833333333333,False,False,False
0.0844,0.0,False,0.08675833333333333,False,False,False
0.087,0.0,False,0.08675833333333333,False,False,False
0.0852,0.0,False,0.08675833333333333,False,False,False
0.0866,0.0,False,0.08675833333333333,False,False,False
0.084,0.0,False,0.08675833333333333,False,False,False
0.0879,0.0,False,0.08675833333333333,False,False,False
0.0865,0.0,False,0.08675833333333333,False,False,False
0.0852,0.0,False,0.08625833333333333,False,False,False
0.0848,0.0,False,0.08625833333333333,False,False,False
0.0884,0.0,False,0.08625833333333333,False,False,False
0.0851,0.0,False,0.08625833333333333,False,False,False
0.0873,0.0,False,0.08625833333333333,False,False,False
0.0839,0.0,False,0.08625833333333333,False,False,False
0.0884,0.0,False,0.08625833333333333,False,False,False
0.0856,0.0,False,0.08625833333333333,False,False,False
0.087,0.0,False,0.08625833333333333,False,False,False
0.0868,0.0,False,0.08625833333333333,False,False,False
0.0864,0.0,False,0.08625833333333333,False,False,False
0.0862,0.1,False,0.08625833333333333,False,False,False
0.0835,0.6,False,0.08516666666666667,False,False,False
0.0821,0.4,False,0.08516666666666667,False,False,False
0.0847,0.2,False,0.08516666666666667,False,False,False
0.0868,0.1,False,0.08516666666666667,False,False,False
0.0844,0.0,False,0.08516666666666667,False,False,False
0.0845,0.0,False,0.08516666666666667,False,False,False
0.0852,0.0,False,0.08516666666666667,False,False,False
0.0852,0.0,False,0.08516666666666667,False,False,False
0.0858,0.0,False,0.08516666666666667,False,False,False
0.0844,0.0,False,0.08516666666666667,False,False,False
0.0877,0.0,False,0.08516666666666667,False,False,False
0.0877,0.0,False,0.08516666666666667,False,False,False
0.0851,0.0,False,0.08758333333333333,False,False,False
0.0862,0.0,False,0.08758333333333333,False,False,False
0.0899,0.0,False,0.08758333333333333,False,False,False
0.0855,0.0,False,0.08758333333333333,False,False,False
0.0862,0.0,False,0.08758333333333333,False,False,False
0.0881,0.0,False,0.08758333333333333,False,False,False
0.0878,0.0,False,0.08758333333333333,False,False,False
0.0913,0.0,False,0.08758333333333333,False,False,False
0.0879,0.0,False,0.08758333333333333,False,False,False
0.0897,0.0,False,0.08758333333333333,False,False,False
0.0868,0.0,False,0.08758333333333333,False,False,False
0.0865,0.0,False,0.08758333333333333,False,False,False
0.087,0.2,False,0.0861,False,False,False
0.0858,0.2,False,0.0861,False,False,False
0.087,0.1,False,0.0861,False,False,False
0.0842,0.0,False,0.0861,False,False,False
0.0878,0.0,False,0.0861,False,False,False
0.0866,0.0,False,0.0861,False,False,False
0.0869,0.0,False,0.0861,False,False,False
0.0868,0.0,False,0.0861,False,False,False
0.0859,0.0,False,0.0861,False,False,False
0.0848,0.0,False,0.0861,False,False,False
0.0863,0.0,False,0.0861,False,False,False
0.0841,0.0,False,0.0861,False,False,False
0.0861,0.0,False,0.08746666666666668,False,False,False
0.0849,0.0,False,0.08746666666666668,False,False,False
0.09,0.0,False,0.08746666666666668,False,False,False
0.0874,0.0,False,0.08746666666666668,False,False,False
0.0881,0.0,False,0.08746666666666668,False,False,False
0.0879,0.0,False,0.08746666666666668,False,False,False
0.0877,0.0,False,0.08746666666666668,False,False,False
0.0859,0.0,False,0.08746666666666668,False,False,False
0.0865,0.0,False,0.08746666666666668,False,False,False
0.0865,0.0,False,0.08746666666666668,False,False,False
0.0892,0.0,False,0.08746666666666668,False,False,False
0.0894,0.1,False,0.08746666666666668,False,False,False
0.0848,0.3,False,0.08725833333333333,False,False,False
0.0862,0.3,False,0.08725833333333333,False,False,False
0.0857,0.2,False,0.08725833333333333,False,False,False
0.0884,0.0,False,0.08725833333333333,False,False,False
0.087,0.0,False,0.08725833333333333,False,False,False
0.0895,0.0,False,0.08725833333333333,False,False,False
0.0864,0.0,False,0.08725833333333333,False,False,False
0.0863,0.0,False,0.08725833333333333,False,False,False
0.0891,0.0,False,0.08725833333333333,False,False,False
0.0849,0.0,False,0.08725833333333333,False,False,False
0.0884,0.0,False,0.08725833333333333,False,False,False
0.0904,0.0,False,0.08725833333333333,False,False,False
0.088,0.0,False,0.08706666666666667,False,False,False
0.086,0.0,False,0.08706666666666667,False,False,False
